household_id,id,rent_monthly,bedrooms_overcrowding,rooms,rooms_overcrowding,has_toilet,has_fridge,tablets_owned_count,males_under_12,males_over_12,males_total,females_under_12,females_over_12,females_total,persons_under_12,persons_over_12,persons_total,total_household,schooling,household_size,walls_brick,walls_socket,walls_prefab,walls_waste,walls_wood,walls_zinc,walls_natural,walls_other,floor_tile,floor_cement,floor_other,floor_natural,floor_na,floor_wood,roof_metal,roof_cement,roof_natural,roof_other,has_cieling,water_inside,water_outside,water_na,elec_public,elec_private,elec_na,elec_coop,toilet_na,toilet_sewer,toilet_septank,toilet_latrine,toilet_other,energ_na,energ_cook_elec,energ_cook_gas,energ_cook_wood,trash_truck,trash_buried,trash_burn,trash_dump,trash_water,trash_other,qualwall_bad,qualwall_reg,qualwall_good,qualroof_bad,qualroof_reg,qualroof_good,qualfloor_bad,qualfloor_reg,qualfloor_good,male,female,ec_under_10,ec_free_union,ec_married,ec_divorced,ec_separated,ec_widow/er,ec_single,pc_house_head,pc_spouse,pc_child,pc_stepchild,pc_child_inlaw,pc_grandchild,pc_parent,pc_parent_inlaw,pc_sibling,pc_sibling_inlaw,pc_fam_other,pc_nonfam_other,total_children,total_adults,total_seniors,total_members,mean_edu,bedrooms,overcrowding,house_own,house_mortgage,house_rent,house_prec,house_other,has_computer,has_television,has_mobileph,total_mobileph,reg_central,reg_chorotega,reg_paccentral,reg_brunca,reg_huetaratl,reg_huetarnor,zone_urban,zone_rural,age,target,dis_cnt,mean_age
890b416aa,ID_1fd1e1ed2,68000,0,4,0,1,1,1,0,2,2,1,1,2,1,3,4,4,8,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,4,10.5,2,2,0,1,0,0,0,1,0,1,3,1,0,0,0,0,0,1,0,38,3,0,23.25
892985a1a,ID_a6ed473a6,0,0,4,0,1,1,0,0,0,0,0,1,1,0,1,1,1,4,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,2,0.5,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,63,4,0,63
892ec8ee9,ID_4033b647e,0,0,4,0,1,1,1,0,2,2,0,1,1,0,3,3,3,9,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,13,2,1.5,0,0,0,0,1,0,1,1,3,1,0,0,0,0,0,1,0,57,4,0,46.66666667
894a54bdb,ID_ef1873945,250000,0,4,0,1,1,0,0,1,1,0,1,1,0,2,2,2,11,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,10.5,1,2,0,1,0,0,0,0,0,1,2,0,0,0,0,0,1,1,0,48,4,0,46
8957f65c0,ID_bf4751bc1,50000,0,4,0,1,1,0,1,0,1,0,2,2,1,2,3,3,11,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,10,1,3,0,1,0,0,0,0,1,1,2,1,0,0,0,0,0,1,0,33,3,0,30.66666667
899c7f6b9,ID_61ff5b289,80000,0,4,0,1,1,1,0,2,2,0,0,0,0,2,2,2,6,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,7.5,2,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,52,3,0,66
89c3f4177,ID_b70681ddf,0,0,5,0,1,1,0,0,3,3,0,1,1,0,4,4,4,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,4,6,3,1.3333334,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,42,1,1,28.5
89c5144c1,ID_0b02c57fb,0,0,5,0,1,1,0,2,1,3,0,2,2,2,3,5,5,11,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3,1,5,8.666667,3,1.6666666,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,32,2,0,33.8
89f42958a,ID_cd4071de3,0,0,5,0,1,1,0,1,2,3,0,2,2,1,4,5,5,6,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,1,5,5.5,3,1.6666666,1,0,0,0,0,0,1,1,4,0,0,0,0,1,0,0,1,53,4,1,45.4
8a0a13ade,ID_45a11fd90,0,0,6,0,1,1,0,0,1,1,0,2,2,0,3,3,3,15,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,15,3,1,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,64,4,0,62.5
8a2cdeea4,ID_bd91aad1a,0,0,4,0,1,1,0,0,0,0,1,2,3,1,2,3,3,6,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,9,2,1.5,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,48,2,0,23.66666667
8a9ba8a12,ID_6772a5cc6,0,0,7,0,1,1,0,0,1,1,1,2,3,1,3,4,4,6,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,4,8.333333,4,1,1,0,0,0,0,0,1,1,2,1,0,0,0,0,0,1,0,64,1,0,40.5
8a9e3efe0,ID_cd019289f,0,0,7,0,1,1,0,0,1,1,0,1,1,0,2,2,2,11,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,13.5,4,0.5,1,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,1,62,4,0,58.5
8ac40302b,ID_e724a1918,3.00E+05,0,4,0,1,1,0,0,2,2,0,2,2,0,4,4,4,9,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,4,10.5,3,1.3333334,0,1,0,0,0,1,0,1,4,1,0,0,0,0,0,1,0,35,4,0,26
8ae3e74ca,ID_2fe83b02d,0,0,4,0,1,1,0,1,1,2,1,1,2,2,2,4,4,6,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,4,8.5,2,2,1,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,1,42,2,0,20.25
8ae70fe13,ID_b6a37cb7d,357000,0,5,0,1,1,1,0,1,1,1,1,2,1,2,3,3,6,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,7.5,3,1,0,1,0,0,0,0,1,1,3,1,0,0,0,0,0,1,0,34,4,0,24
8b14eefbc,ID_870670c71,50000,0,4,0,1,0,0,1,0,1,0,1,1,1,1,2,2,12,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,12,3,0.66666669,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,28,1,0,15.5
8b7916c8b,ID_9bb555f43,0,0,6,0,1,1,0,0,1,1,0,0,0,0,1,1,1,11,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,11,3,0.33333334,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,64,2,1,64
8b7b7809d,ID_dc5e45122,0,0,5,0,1,1,0,0,1,1,0,1,1,0,2,2,2,11,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,10,3,0.66666669,1,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,1,54,1,1,42
8b8862714,ID_22f5a16e4,175000,0,5,0,1,1,0,0,2,2,0,4,4,0,6,6,6,7,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,16,3,2,0,0,1,0,0,1,1,1,8,1,0,0,0,0,0,1,0,44,4,0,27.16666667
8ba4f1694,ID_7982da5a6,110000,0,3,0,1,1,0,0,2,2,0,3,3,0,5,5,5,5,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3,2,5,7,2,2.5,0,0,1,0,0,0,0,1,3,0,1,0,0,0,0,1,0,65,2,2,42.8
8bb6da3c1,ID_a38bc4139,0,0,7,0,1,1,0,0,2,2,0,2,2,0,4,4,4,6,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,4,9,4,1,0,0,0,0,1,0,0,1,4,1,0,0,0,0,0,1,0,37,3,0,21.5
8bf0b67ad,ID_9d5ef460d,0,0,7,0,1,1,0,0,1,1,0,2,2,0,3,3,3,11,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,3,18,4,0.75,1,0,0,0,0,0,1,1,3,1,0,0,0,0,0,1,0,73,4,0,43.66666667
8c312be02,ID_6a9696c3c,0,0,4,0,1,1,0,0,1,1,0,2,2,0,3,3,3,7,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,7,1,3,0,0,0,0,1,0,0,1,3,1,0,0,0,0,0,0,1,43,4,0,35
8c3ce3e8d,ID_6d92eaff2,250000,0,6,0,1,1,0,0,1,1,1,1,2,1,2,3,3,17,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,16,3,1,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,35,4,0,24.33333333
8c7889233,ID_79f09a2b4,0,0,5,0,1,1,0,1,1,2,0,1,1,1,2,3,3,16,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,11,3,1,1,0,0,0,0,0,0,1,3,0,0,0,0,1,0,1,0,52,4,0,38.33333333
8cae1d205,ID_9261acd25,50000,0,3,0,1,1,0,2,1,3,1,2,3,3,3,6,6,0,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2,0,6,0.5,2,3,0,0,1,0,0,0,0,1,2,0,0,0,0,0,1,0,1,36,4,0,15.5
8d17b55a5,ID_0be328e02,0,0,5,0,1,1,0,1,1,2,0,2,2,1,3,4,4,6,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,4,10.5,3,1.3333334,1,0,0,0,0,0,1,1,4,0,1,0,0,0,0,1,0,47,4,0,29.75
8d2d83aa6,ID_8997cd01d,125000,0,5,0,1,1,3,1,2,3,1,1,2,2,3,5,5,9,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,5,9,3,1.6666666,0,0,1,0,0,0,1,1,2,1,0,0,0,0,0,1,0,30,2,0,17.4
8d51affd9,ID_5ea47d7d3,0,0,5,0,1,1,0,0,1,1,0,2,2,0,3,3,3,1,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,3.5,2,1.5,0,0,0,0,1,0,0,1,3,1,0,0,0,0,0,0,1,43,1,0,28
8d5db7251,ID_46154ebba,0,0,5,0,1,1,0,2,2,4,0,1,1,2,3,5,5,11,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3,0,5,10.333333,3,1.6666666,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,42,3,0,25.4
8d884e65c,ID_b21cc20d5,0,0,4,0,1,1,1,1,1,2,0,1,1,1,2,3,3,16,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,15.5,2,1.5,1,0,0,0,0,1,0,1,2,1,0,0,0,0,0,1,0,44,4,1,31.33333333
8dae8c2c8,ID_3161e947d,0,0,6,0,1,1,0,1,2,3,0,2,2,1,4,5,5,11,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,5,14,3,1.6666666,1,0,0,0,0,0,0,1,4,1,0,0,0,0,0,1,0,44,4,0,24.4
8dc752a41,ID_49336088a,0,0,6,0,1,1,0,0,1,1,0,2,2,0,3,3,3,6,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,8,3,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0,1,1,0,64,4,0,53
8dcbd672c,ID_5e05f1f28,0,0,5,0,1,1,0,0,2,2,0,1,1,0,3,3,3,1,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,3,3,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,78,4,0,51.66666667
8dcd2a55c,ID_41614d238,120000,0,4,0,1,1,0,0,1,1,0,3,3,0,4,4,4,9,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,4,5.5,2,2,0,1,0,0,0,0,0,1,3,1,0,0,0,0,0,1,0,46,4,0,29.5
8de6c89d9,ID_680e50855,60000,0,4,0,1,1,0,1,1,2,0,1,1,1,2,3,3,8,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,9.5,2,1.5,0,0,1,0,0,0,0,1,2,0,0,0,0,0,1,1,0,52,4,0,26
8de780566,ID_659a4db79,0,0,6,0,1,1,0,0,1,1,0,1,1,0,2,2,2,6,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,9,3,0.66666669,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,50,1,0,56
8dfac372f,ID_454da7e8d,0,0,4,0,1,1,1,0,1,1,0,1,1,0,2,2,2,11,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,11,2,1,1,0,0,0,0,0,1,1,2,1,0,0,0,0,0,1,0,42,4,0,40.5
8dff6193b,ID_ce5351f9f,160000,0,6,0,1,1,0,0,2,2,0,2,2,0,4,4,4,6,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,7,3,1.3333334,0,1,0,0,0,1,0,1,4,1,0,0,0,0,0,0,1,45,4,0,32.5
8e004508e,ID_cc685ac48,0,0,4,0,1,1,0,0,2,2,1,1,2,1,3,4,4,11,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,4,8.5,2,2,1,0,0,0,0,0,1,1,4,0,0,0,0,1,0,1,0,32,2,0,21.75
8e0b8161e,ID_f38ee6865,5.00E+05,0,5,0,1,1,0,0,1,1,0,2,2,0,3,3,3,11,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,11,3,1,0,1,0,0,0,1,0,1,3,1,0,0,0,0,0,0,1,43,4,0,24.33333333
8e284abd5,ID_d82b1a426,0,0,7,0,1,1,0,0,1,1,0,2,2,0,3,3,10,9,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,10.333333,4,2.5,1,0,0,0,0,0,1,1,6,1,0,0,0,0,0,1,0,52,4,0,31.33333333
8e4d44b78,ID_14e853dec,0,0,7,0,1,1,1,0,0,0,0,2,2,0,2,2,2,6,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,9.5,4,0.5,1,0,0,0,0,1,1,1,2,1,0,0,0,0,0,1,0,65,4,0,54.5
8e5f8c731,ID_eb5fa8e90,0,0,6,0,1,1,0,0,2,2,0,0,0,0,2,2,2,9,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,12,3,0.66666669,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,70,4,0,52.5
8e9ba3171,ID_f1fe0dbb5,0,0,6,0,1,1,0,0,1,1,0,1,1,0,2,2,2,6,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,10.5,3,0.66666669,1,0,0,0,0,0,0,1,2,0,1,0,0,0,0,1,0,70,4,0,67
8e9db72da,ID_ed3809215,0,0,3,0,1,1,0,0,1,1,0,1,1,0,2,2,2,7,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,10.5,2,1,0,0,0,0,1,0,1,1,2,0,1,0,0,0,0,1,0,51,4,0,52.5
8ec412b0a,ID_650cb5c6d,125000,0,4,0,1,1,0,0,2,2,1,1,2,1,3,4,4,9,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,4,9.333333,2,2,0,0,1,0,0,0,0,1,3,1,0,0,0,0,0,1,0,37,4,0,30.75
8ec45f5d4,ID_7aa7ea0e9,40000,0,5,0,1,1,0,0,0,0,0,2,2,0,2,2,2,13,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,6.5,3,0.66666669,0,0,1,0,0,0,0,1,2,0,1,0,0,0,0,0,1,63,4,1,49.5
8ee2ac702,ID_b5f5fc4a3,0,0,5,0,1,1,0,0,2,2,0,1,1,0,3,3,7,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6.6666665,4,1.75,1,0,0,0,0,0,1,1,5,1,0,0,0,0,0,0,1,52,4,1,39.33333333
8ef280e3a,ID_518340606,0,0,8,0,1,1,2,0,3,3,0,0,0,0,3,3,3,20,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,15.333333,4,0.75,1,0,0,0,0,1,0,1,4,1,0,0,0,0,0,1,0,78,4,0,40.33333333
